,Municipio,Latitud,Longitud,Categoria,Nombre del Lugar,Distancia (m),adress
4153,Alcobendas,40.5400082,-3.6358494,17039,Mit Mat Mamá,1977,"Plaza del Comercio, 11-12"
4154,Alcobendas,40.5400082,-3.6358494,17039,Nicolas,1978,"Plaza Comercio Moscatelares, 11-12"
4155,Alcobendas,40.5400082,-3.6358494,17039,Pradenitas,1988,"Calle Dolores Ibárruri, 17"
4156,Alcobendas,40.5400082,-3.6358494,17039,Toscana Desing,2005,"Avenida Cataluña, 9"
4157,Alcobendas,40.5400082,-3.6358494,17039,Friking,2051,Calle de los Químicos N2
4158,Alcobendas,40.5400082,-3.6358494,17039,Oysho,2886,"Avenida de Europa, 13"
4159,Alcobendas,40.5400082,-3.6358494,17039,Tutto Piccolo,2892,"Avenida de Europa, 14"
4160,Alcobendas,40.5400082,-3.6358494,17039,Deportes Naycu,406,"Calle Miraflores, 2"
4161,Alcobendas,40.5400082,-3.6358494,17039,Oro Vivo,558,"Avenida España, 17"
4162,Alcobendas,40.5400082,-3.6358494,17039,New Yorker,733,"Avenida Espana, s/n"
4163,Alcobendas,40.5400082,-3.6358494,17039,Claire's,1153,"Plaza Comercio Moscatelares, 11-12"
4164,Alcobendas,40.5400082,-3.6358494,17039,Fabrica Española de Confecciones,1404,"Calle Acacias, 3"
4165,Alcobendas,40.5400082,-3.6358494,17039,Paco martínez,1606,"Avenida del Juncal, 15"
4166,Alcobendas,40.5400082,-3.6358494,17039,Comptoir Des Cotonniers,1826,"Plaza Comercio Moscatelares, 11"
4167,Alcobendas,40.5400082,-3.6358494,17039,Toro Loco,2088,"Avenida Somosierra, 12"
4168,Alcobendas,40.5400082,-3.6358494,17039,Brox Castillo Juliana,2398,"Calle de Camino de Hoyarrasa del, 111"
4169,Alcobendas,40.5400082,-3.6358494,17039,Guess,2441,"Plaza Comercio Moscatelares, 11-12"
4170,Alcobendas,40.5400082,-3.6358494,17039,Reyan Time Store,2886,"Avenida Europa Parq. Emp. la Moraleja, 13"
4171,Alcobendas,40.5400082,-3.6358494,17039,Bimba & Lola,2903,"Avenida de Europa, 10"
4172,Alcobendas,40.5400082,-3.6358494,17039,Gocco Confeg,2945,"Avenida de Europa, 10"
4173,Alcorcon,40.3492998,-3.8284295,17039,Chicco factory,1591,"Calle Fraguas, 4"
4174,Alcorcon,40.3492998,-3.8284295,17039,Kiabi,1700,"Avenida Europa, s/n"
4175,Alcorcon,40.3492998,-3.8284295,17039,Pull & Bear,1035,"Avenida America, 7-9"
4176,Alcorcon,40.3492998,-3.8284295,17039,J.d.a. Comercial,203,"P.º Castilla, 39"
4177,Alcorcon,40.3492998,-3.8284295,17039,Frade Ropa de Trabajo,256,"Calle Soria, 2"
4178,Alcorcon,40.3492998,-3.8284295,17039,Hilatura Colon,280,"Calle Colón, 22"
4179,Alcorcon,40.3492998,-3.8284295,17039,Peques Alcorcón,361,"Calle Colón, 35"
4180,Alcorcon,40.3492998,-3.8284295,17039,Jacks & Jones,391,"Avenida America, 22"
4181,Alcorcon,40.3492998,-3.8284295,17039,Bella Donna,567,"Calle Huerta, 17"
4182,Alcorcon,40.3492998,-3.8284295,17039,Kid Club,1086,"Avenida de América, 7-9"
4183,Alcorcon,40.3492998,-3.8284295,17039,Pilar Prieto,1707,"Calle Industrias, 13"
4184,Alcorcon,40.3492998,-3.8284295,17039,Colegiata Comercial,1709,"Calle Industrias, 11"
4185,Alcorcon,40.3492998,-3.8284295,17039,Pimkie,1786,C.C. Parque Alcorcón Alcampo Avenida Europa-Ctra Extmd-n-iv Km15
4186,Alcorcon,40.3492998,-3.8284295,17039,Aleco Modas,1894,"Calle Aeronáutica, 30"
4187,Alcorcon,40.3492998,-3.8284295,17039,Sagrada Familia de Nazaret,2101,"Calle José Saramago, 29"
4188,Alcorcon,40.3492998,-3.8284295,17039,Punto Roma,2198,"Calle Europa, 0"
4189,Alcorcon,40.3492998,-3.8284295,17039,Invazio,2225,"Avenida Europa, Km 15"
4190,Alcorcon,40.3492998,-3.8284295,17039,Yadra,2445,"Calle Herramientas, 6"
4191,Alcorcon,40.3492998,-3.8284295,17039,Orfebrería Sezar,2450,"Calle del Carbón, 15"
4192,Alcorcon,40.3492998,-3.8284295,17039,Ventubel,2551,"Calle Mercurio, 3"
4193,Alcorcon,40.3492998,-3.8284295,17039,Unidiseño,137,Avenida M-40
4194,Alcorcon,40.3492998,-3.8284295,17039,Yague,181,"Jaboneria, 22"
4195,Alcorcon,40.3492998,-3.8284295,17039,Punt Roma,274,"Avenida Europa - Crta.Na, Km 15"
4196,Alcorcon,40.3492998,-3.8284295,17039,Confecciones Sally,287,"Calle Princesa, 2"
4197,Alcorcon,40.3492998,-3.8284295,17039,Deportes Halcón,295,C.C. Parque Oeste Avenida Europa10
4198,Alcorcon,40.3492998,-3.8284295,17039,Martinez Garcia Juan,442,"Calle Mayor, 60"
4199,Alcorcon,40.3492998,-3.8284295,17039,Punto Roma,1093,"Avenida America, 7"
4200,Alcorcon,40.3492998,-3.8284295,17039,Viuca,1148,"Calle de Sapporo, 18"
4201,Alcorcon,40.3492998,-3.8284295,17039,Mari Rosi,1262,"Calle Rio Duero, 2"
4202,Alcorcon,40.3492998,-3.8284295,17039,Luna Moda,1340,"Avenida Retamas, 33"
4203,Alcorcon,40.3492998,-3.8284295,17039,Mail Boxes Etc,1357,"Avenida Retamas, 50"
4204,Alcorcon,40.3492998,-3.8284295,17039,El carrete,1784,"Parque de Bujaruelo, 8"
4205,Algete,40.5961652,-3.4974246,17039,C. Luis Joyería-Relojería,66,"Calle Limón Verde, 3"
4206,Algete,40.5961652,-3.4974246,17039,El Rincón del Cigarral,123,"Calle Paloma, 14"
4207,Algete,40.5961652,-3.4974246,17039,RSDECAN Diseño,1993,"Calle Rio Tormes, 60"
4208,Algete,40.5961652,-3.4974246,17039,Chalecris,118,"Calle Paloma, 12"
4209,Alpedrete,40.6599005,-4.0251223,17039,"A & a Moda, Perfumería y Complementos",42,"Calle Colmenillas, 1"
4210,Alpedrete,40.6599005,-4.0251223,17039,DIVINITY Moda y Complementos,343,"Gertrudis Gomez de Avellaneda N, 9"
4211,Alpedrete,40.6599005,-4.0251223,17039,Amichi,2959,"Calle Rincón de las Heras Centro Comercial los Valles, 1 Bajo"
4212,Alpedrete,40.6599005,-4.0251223,17039,Springfield,2986,"Calle Rincón de las Eras, 1"
4213,Alpedrete,40.6599005,-4.0251223,17039,Zara,2992,"Calle Rincon de las Heras, 1"
4214,Alpedrete,40.6599005,-4.0251223,17039,Andalucia Sol Modas,89,"Calle Real, 11"
4215,Alpedrete,40.6599005,-4.0251223,17039,Luis Valencia del Rio,1974,"Calle Valle del Alberche, 23"
4216,Alpedrete,40.6599005,-4.0251223,17039,Kiddy's Class,2786,"Carretera Navacerrada, s/n"
4217,Alpedrete,40.6599005,-4.0251223,17039,Inside,2946,"Calle Rincon de las Eras, 1"
4218,Ambite,40.3289723,-3.1812115,17039,Black Sheep Vinyls,1080,"Calle del Manzano, 16"
4219,Aranjuez,40.03221,-3.6039604,17039,Kiddy's Class,77,"Calle Almibar, 76"
4220,Aranjuez,40.03221,-3.6039604,17039,Modas Belen,88,"Gobernador, 95"
4221,Aranjuez,40.03221,-3.6039604,17039,Pilar Prieto,91,"Calle del Almíbar, 60"
4222,Aranjuez,40.03221,-3.6039604,17039,Soho Moda P.L.J,109,"Calle Almíbar, 80"
4223,Aranjuez,40.03221,-3.6039604,17039,Millenia Intima,114,"Calle de Abastos, 55"
4224,Aranjuez,40.03221,-3.6039604,17039,Mango,114,"Calle del Almibar, 50"
4225,Aranjuez,40.03221,-3.6039604,17039,Nuñez de Arenas,118,"Almíbar, 73"
4226,Aranjuez,40.03221,-3.6039604,17039,Suite Novias,123,"Calle del Almíbar, 71"
4227,Aranjuez,40.03221,-3.6039604,17039,Can Can Novias,123,"Calle Almíbar, 71"
4228,Aranjuez,40.03221,-3.6039604,17039,La Boutique,129,Stuart - 70
4229,Aranjuez,40.03221,-3.6039604,17039,Dossier,129,"Calle San Pascual, 32"
4230,Aranjuez,40.03221,-3.6039604,17039,Calzedonia,144,"Calle Almibar, 57"
4231,Aranjuez,40.03221,-3.6039604,17039,El Bebe,197,"Calle Almibar, 36"
4232,Aranjuez,40.03221,-3.6039604,17039,Camisería Aurelio,211,"Calle Stuart, 45"
4233,Aranjuez,40.03221,-3.6039604,17039,Alta Costura Manolito,218,"Almíbar, 22"
4234,Aranjuez,40.03221,-3.6039604,17039,Modas Belen,239,"Calle del Almibar, 25"
4235,Aranjuez,40.03221,-3.6039604,17039,Mari Carmen Reina Relaño,290,"Calle Stuart, 28"
4236,Aranjuez,40.03221,-3.6039604,17039,Mafalda,297,"Calle de Stuart, 21"
4237,Aranjuez,40.03221,-3.6039604,17039,Euroarfe,303,"Calle Abastos, 12"
4238,Aranjuez,40.03221,-3.6039604,17039,Hipertextil Mari Javi,408,"Carr. de Andalucía, 91"
4239,Aranjuez,40.03221,-3.6039604,17039,Bodas Reales,522,"Avenida Plaza de Toros, 16"
4240,Aranjuez,40.03221,-3.6039604,17039,Modas Ainat,587,"Calle Carmen, 7"
4241,Aranjuez,40.03221,-3.6039604,17039,Almacenes Barcelona,596,"Almansa, 5"
4242,Aranjuez,40.03221,-3.6039604,17039,Women'Secret,1328,"Paseo del Deleite, s/n"
4243,Aranjuez,40.03221,-3.6039604,17039,Kiddy's Class,1371,"Paseo del Deleite, s/n"
4244,Aranjuez,40.03221,-3.6039604,17039,Don Miky,108,"Calle Almíbar, 88"
4245,Aranjuez,40.03221,-3.6039604,17039,Reportajes Fotográficos Si-Quiero,137,Calle Carrera de Andalucía Nº 42
4246,Aranjuez,40.03221,-3.6039604,17039,Almacenes Toledo,146,"Calle de San Antonio, 80"
4247,Aranjuez,40.03221,-3.6039604,17039,Moda Metro,151,"Calle del Almibar, 55"
4248,Aranjuez,40.03221,-3.6039604,17039,Robus,169,"Calle Almibar, 104"
4249,Aranjuez,40.03221,-3.6039604,17039,Oro Plus Aranjuez,192,"Calle de la Naranja, 21"
4250,Aranjuez,40.03221,-3.6039604,17039,Neck & Neck,194,"Calle Almibar, 110"
4251,Aranjuez,40.03221,-3.6039604,17039,Arancha Boutique,199,"Calle del Almibar, 39"
4252,Aranjuez,40.03221,-3.6039604,17039,Belen,239,"Calle Almíbar, 25"
4253,Aranjuez,40.03221,-3.6039604,17039,Little Kings,239,"Calle del Real, 10"
4254,Aranjuez,40.03221,-3.6039604,17039,Joyeria Lucy,271,"Calle Stuart, 33"
4255,Aranjuez,40.03221,-3.6039604,17039,Ana y Julia,289,"Calle de Almibar del, 128"
4256,Aranjuez,40.03221,-3.6039604,17039,Oro Plus Aranjuez,696,"Pase Deleite del, s/n"
4257,Aranjuez,40.03221,-3.6039604,17039,Lavandería Industrial San Antonio de Aranjuez,1307,"Calle Gonzalo Chacón, 51"
4258,Aranjuez,40.03221,-3.6039604,17039,Xti,1433,"P del Deleite, s/n"
4259,Aranjuez,40.03221,-3.6039604,17039,Paloma Palacio,1597,"Calle Gonzalo Chacón, 19"
4260,Arganda del rey,40.3007708,-3.4380688,17039,Sayba,16,"Plaza de la Constitucion, 17"
4261,Arganda del rey,40.3007708,-3.4380688,17039,Daditos,41,"Plaza la Constitución, 12"
4262,Arganda del rey,40.3007708,-3.4380688,17039,Joyeria Gallego,63,"Juan de la Cierva, 10"
4263,Arganda del rey,40.3007708,-3.4380688,17039,La Tienda de Mónica,77,"Calle San Juan, 4"
4264,Arganda del rey,40.3007708,-3.4380688,17039,Zapatitos de Charol,82,"Plaza Solanilla, 6"
4265,Arganda del rey,40.3007708,-3.4380688,17039,Joyería Hnos. Ávila,339,Calle Santiago Apostol
4266,Arganda del rey,40.3007708,-3.4380688,17039,Camiseros Ruiz,423,"Calle Doctor Escribano Ortiz, 11"
4267,Arganda del rey,40.3007708,-3.4380688,17039,Maria Diezma,668,"Calle Doña Elvira de Cortinas, 2"
4268,Arganda del rey,40.3007708,-3.4380688,17039,Fígaro Bodas,1518,"Avenida Madrid, 6"
4269,Arganda del rey,40.3007708,-3.4380688,17039,Siel Confecciones,1543,"Camino San Martín de la Vega, 12"
4270,Arganda del rey,40.3007708,-3.4380688,17039,Camisas Pedro's,1949,"Calle Rincón, 12"
4271,Arganda del rey,40.3007708,-3.4380688,17039,La Textil Hostelera,2449,"Calle de la Granja, 21"
4272,Arganda del rey,40.3007708,-3.4380688,17039,Marroquineria Pl,2480,"Calle Olivo, 25"
4273,Arganda del rey,40.3007708,-3.4380688,17039,Triple Q,2688,"Pasaje Bronce, 4"
4274,Arganda del rey,40.3007708,-3.4380688,17039,Zapatería Infantil Andandito,92,"Calle Juan de la Cierva, 14"
4275,Arganda del rey,40.3007708,-3.4380688,17039,Julian Garcia Seco,197,"Calle Real, 52"
4276,Arganda del rey,40.3007708,-3.4380688,17039,Modas Piscis,215,"Calle San Juan, 34"
4277,Arganda del rey,40.3007708,-3.4380688,17039,Arcos,275,"Carretera de Loeches, 300"
4278,Arganda del rey,40.3007708,-3.4380688,17039,Corina Lencería,346,"Carretera de Loeches, 8"
4279,Arganda del rey,40.3007708,-3.4380688,17039,Ana Corina García Pérez,351,"Carretera Loeches, 7"
4280,Arganda del rey,40.3007708,-3.4380688,17039,Anuska,400,"Calle los Ángeles, 12"
4281,Arganda del rey,40.3007708,-3.4380688,17039,Diseños carmen nieto alta bisuteria,1833,"Alondra, 10"
4282,Becerril de la sierra,40.7163374,-3.9890681,17039,Aquí Se Cose,101,"Avenida Calvo Sotelo, 11"
4283,Becerril de la sierra,40.7163374,-3.9890681,17039,Mini Navacerrada,2677,"Avenida Madrid, 24"
4284,Becerril de la sierra,40.7163374,-3.9890681,17039,Suma Navacerrada,2721,"Avenida de Madrid, 54"
4285,Boadilla del monte,40.4053485,-3.8764663,17039,Joyeria Marga Montero,93,"Calle de Jose Antonio, 21"
4286,Boadilla del monte,40.4053485,-3.8764663,17039,Elena Alberca,504,"Calle Mártires, 35"
4287,Boadilla del monte,40.4053485,-3.8764663,17039,Joyeria,547,"Calle Martires, 35"
4288,Boadilla del monte,40.4053485,-3.8764663,17039,Mencía y yo,558,"Calle Mártires, 35"
4289,Boadilla del monte,40.4053485,-3.8764663,17039,Ortopedia Simba,940,"Avenida Isabel de Farnesio, 27"
4290,Boadilla del monte,40.4053485,-3.8764663,17039,Vass Tocados By Sitachic,1605,"Avenida Siglo Xxi, 9"
4291,Boadilla del monte,40.4053485,-3.8764663,17039,Jan & Lucci,1678,"Avenida Infante D. Luis, 8"
4292,Boadilla del monte,40.4053485,-3.8764663,17039,Destockando,1697,"Avenida Infante Don Luis, 10 Bajo"
4293,Boadilla del monte,40.4053485,-3.8764663,17039,Añil,1794,"Avenida del Siglo Xxi, 10"
4294,Boadilla del monte,40.4053485,-3.8764663,17039,Zapateria Ana Urgel,1846,"Avenida Siglo Xxi, 10"
4295,Boadilla del monte,40.4053485,-3.8764663,17039,"Sastrería Julián Muñoz, Toledo",1955,"Corpus Christi, 17"
4296,Boadilla del monte,40.4053485,-3.8764663,17039,Curzio,2069,"Avenida Siglo Xxi, 18"
4297,Boadilla del monte,40.4053485,-3.8764663,17039,Algo para Tí,2078,"Calle Monte Amor, 2"
4298,Boadilla del monte,40.4053485,-3.8764663,17039,Textil Ñaco,2731,"Calle Artesanos, 18"
4299,Boadilla del monte,40.4053485,-3.8764663,17039,Joyeria Aguado,45,"Calle Ciudad Comercial las Lomas, 36"
4300,Boadilla del monte,40.4053485,-3.8764663,17039,Suministros Industriales W T C,84,"Avenida Generalísimo, 1"
4301,Boadilla del monte,40.4053485,-3.8764663,17039,Roman Joyeros,319,"Calle Santillana del Mar, 14"
4302,Boadilla del monte,40.4053485,-3.8764663,17039,T.Polo. Peleteria,651,"Carretera Boadilla-Majadahonda, 50"
4303,Boadilla del monte,40.4053485,-3.8764663,17039,Class Di Luca,924,"Avenida Isabel de Farnesio, 23"
4304,Boadilla del monte,40.4053485,-3.8764663,17039,Las Cosas de Muriel,1355,"Avenida del Siglo Xxi, 2"
4305,Boadilla del monte,40.4053485,-3.8764663,17039,Neck & Neck,1392,"Avenida Siglo Xxi, Nº 2"
4306,Boadilla del monte,40.4053485,-3.8764663,17039,Que Tal Me Queda,1437,"Avenida Infante Don Luis, 14"
4307,Boadilla del monte,40.4053485,-3.8764663,17039,Retoucherie de Manuela,1593,"Avenida Siglo Xxi, 9"
4308,Boadilla del monte,40.4053485,-3.8764663,17039,Gocco,1600,"Avenida Infante Don Luis, 5"
4309,Boadilla del monte,40.4053485,-3.8764663,17039,Avanti,1697,"Avenida del Infante Don Luis, 10"
4310,Boadilla del monte,40.4053485,-3.8764663,17039,Cuini,1723,"Urbanización Montepríncipe, 9"
4311,Boadilla del monte,40.4053485,-3.8764663,17039,Ana Villanueva Urgel,1846,"Avenida Siglo Xxi, 10"
4312,Boadilla del monte,40.4053485,-3.8764663,17039,Zapaterias Tg Factory España,2440,"Calle Labradores, 12"
4313,Boadilla del monte,40.4053485,-3.8764663,17039,Acturus Capital,2757,"Forjadores Polígono Industrial Prado del Espino, 19"
4314,Boadilla del monte,40.4053485,-3.8764663,17039,Ferdown Textil,2822,"Carreteros Polígono Industrial Prado del Espino, 30"
4315,Buitrago del lozoya,40.9953477,-3.6350501,17039,Lola Moda,213,"Real, 30"
4316,Bustarviejo,40.8587766,-3.7097632,17039,Evacha,60,"Urbanización el Pedregal, s/n"
4317,Camarma de esteruelas,40.5490368,-3.3786211,17039,Bricinter,1455,"Calle Fresadores, 5"
4318,Cercedilla,40.7412931,-4.0558002,17039,Ch2,128,"Avenida Sierra de Guadarrama, 19"
4319,Chapineria,40.379164,-4.2097254,17039,Uniformes Chapineria,207,"Calle de San Martin, 25"
4320,Chinchon,40.1408293,-3.4231474,17039,Bortranser,62,"Morata, 5"
4321,Ciempozuelos,40.1580087,-3.6205514,17039,Garce Relojes y Joyas,191,"Calle España, 4"
4322,Ciempozuelos,40.1580087,-3.6205514,17039,Nieva Textil Escolar,2423,"Calle de las Moreras, 6"
4323,Ciempozuelos,40.1580087,-3.6205514,17039,Sando,168,"Calle del Doctor Rivas, s/n"
4324,Ciempozuelos,40.1580087,-3.6205514,17039,Garce,191,"Calle España, 4"
4325,Ciempozuelos,40.1580087,-3.6205514,17039,El Rey de las Op0Rtunidades,204,"Calle de San Sebastian, 11"
4326,Ciempozuelos,40.1580087,-3.6205514,17039,Calzados Adsuar,368,"Avenida del Instituto, 17"
4327,Cobena,40.5676083,-3.5048565,17039,Greenlily,387,"Avenida Guadalajara, 62"
4328,Collado mediano,40.6943707,-4.0247212,17039,Normomedic,529,"Calle Entrevias, 2"
4329,Collado villalba,40.6431496,-3.9930128,17039,Country and Roses,173,"Plaza de los Cuatro Caños, 10"
4330,Collado villalba,40.6431496,-3.9930128,17039,Finca el Hormigal,539,"Collado Villalba - Moralzarzal, Km 39"
4331,Collado villalba,40.6431496,-3.9930128,17039,Decimas,1543,"Calle Rincon de las Heras, 1"
4332,Collado villalba,40.6431496,-3.9930128,17039,Calzedonia,1544,"Calle Rincón de las Heras, 1"
4333,Collado villalba,40.6431496,-3.9930128,17039,Amichi,1553,"Calle Rincón de las Heras Centro Comercial los Valles, 1 Bajo"
4334,Collado villalba,40.6431496,-3.9930128,17039,Springfield,1555,"Calle Rincón de las Eras, 1"
4335,Collado villalba,40.6431496,-3.9930128,17039,Mango,1557,"Rincón de las Eras, 1"
4336,Collado villalba,40.6431496,-3.9930128,17039,Esparta Villalba,1578,"Avenida Juan Carlos I, 32"
4337,Collado villalba,40.6431496,-3.9930128,17039,Zara,1579,"Calle Rincon de las Heras, 1"
4338,Collado villalba,40.6431496,-3.9930128,17039,Balumbaba,1666,"Calle Honorio Lozano, 31"
4339,Collado villalba,40.6431496,-3.9930128,17039,Cortes Garza,1681,"Avenida Juan Carlos I, 46"
4340,Collado villalba,40.6431496,-3.9930128,17039,Moda Nupcial Maria Salas,1837,"Venta, 35"
4341,Collado villalba,40.6431496,-3.9930128,17039,J Diaz,1849,"Calle Julio Ruiz de Alda, 7"
4342,Collado villalba,40.6431496,-3.9930128,17039,Joyeria Real,1860,"Calle Real, 37"
4343,Collado villalba,40.6431496,-3.9930128,17039,DIVINITY Moda y Complementos,1932,"Gestrudis Gomez de Avellaneda N, 9"
4344,Collado villalba,40.6431496,-3.9930128,17039,Ortopedia y Ayudas Villalba,1963,"Calle Gertrudis Gómez de Avellaneda, 11"
4345,Collado villalba,40.6431496,-3.9930128,17039,H4 Interior - Multiespacio,2002,"Calle Alpedrete, 7"
4346,Collado villalba,40.6431496,-3.9930128,17039,Casa Juan,2096,"Calle Real, 19"
4347,Collado villalba,40.6431496,-3.9930128,17039,Atfal,2122,"Calle Pintor Murillo, 23"
4348,Collado villalba,40.6431496,-3.9930128,17039,Misslulú,2190,"Calle Rafael Alberti, 5"
4349,Collado villalba,40.6431496,-3.9930128,17039,Dzoe,2253,"Calle Rafael Alberti, 13"
4350,Collado villalba,40.6431496,-3.9930128,17039,Merkal Calzados (MERKAL CALZADOS),2846,"Calle Granito, s/n"
4351,Collado villalba,40.6431496,-3.9930128,17039,DIVINITY Moda y Complementos,2944,"Gertrudis Gomez de Avellaneda N, 9"
4352,Collado villalba,40.6431496,-3.9930128,17039,Kiddy's Class,1057,"Carretera Navacerrada, s/n"
4353,Collado villalba,40.6431496,-3.9930128,17039,Inside,1487,"Calle Rincon de las Eras, 1"
4354,Collado villalba,40.6431496,-3.9930128,17039,Moda Infantil 999,1496,"Calle Real, 82"
4355,Collado villalba,40.6431496,-3.9930128,17039,Women´Secret,1531,"Calle Rincón de las Heras, 1"
4356,Collado villalba,40.6431496,-3.9930128,17039,Vazquez Prager Fernando,1624,"Calle Camino del Berrocal, 4"
4357,Collado villalba,40.6431496,-3.9930128,17039,Modas Yoryi,1646,"Calle Real, 48"
4358,Collado villalba,40.6431496,-3.9930128,17039,Lider Equipamiento Deportivo,1712,"Honorio Lozano, 18"
4359,Collado villalba,40.6431496,-3.9930128,17039,Maddox Store Plus,1828,"Calle Real, 38"
4360,Collado villalba,40.6431496,-3.9930128,17039,Ánfora Ortopedia,1831,"Calle la Venta, 35"
4361,Collado villalba,40.6431496,-3.9930128,17039,Denim 43,1841,"Calle Real, 43"
4362,Collado villalba,40.6431496,-3.9930128,17039,Don Algodón,1846,"Calle Julio Ruiz de Alda, 7"
4363,Collado villalba,40.6431496,-3.9930128,17039,Lenceria Mª Luisa,1936,"Calle Pereda, 1"
4364,Collado villalba,40.6431496,-3.9930128,17039,Confecciones de la Reina,2128,"Calle Asturias, 20"
4365,Collado villalba,40.6431496,-3.9930128,17039,Merkal Calzados,2882,Calle Granito Polígono Industrial P-29
4366,Colmenarejo,40.5607257,-4.0165248,17039,Bamby Modas,2277,"Calle Guadarrama, 19"
4367,Colmenarejo,40.5607257,-4.0165248,17039,Pequeño Toto,37,"Peligros, 3"
4368,Colmenarejo,40.5607257,-4.0165248,17039,Davirgi,1947,"Calle Procesiones, 7"
4369,Colmenarejo,40.5607257,-4.0165248,17039,Toisa,1959,"Calle Veracruz, 18"
4370,Colmenarejo,40.5607257,-4.0165248,17039,Florencio Joyero,1979,"Pza. del Cano, 14"
4371,Colmenarejo,40.5607257,-4.0165248,17039,Polo Swing,2133,"Urbanización Nido del Aguila, 41"
4372,Colmenarejo,40.5607257,-4.0165248,17039,Minaya,2345,"Juan Fraile, 12"
4373,Colmenar viejo,40.6587726,-3.7659722,17039,H&M,912,"Calle Tejera, 2"
4374,Colmenar viejo,40.6587726,-3.7659722,17039,Nenonchos,20,"Calle Francisco Revelles, 15"
4375,Colmenar viejo,40.6587726,-3.7659722,17039,Intro,118,"Calle Glorio, 3"
4376,Colmenar viejo,40.6587726,-3.7659722,17039,Caprichos Moda Infantil,324,"Calle del Real, 49"
4377,Colmenar viejo,40.6587726,-3.7659722,17039,Cortinas Lucena,379,"Calle Frailes, 32"
4378,Colmenar viejo,40.6587726,-3.7659722,17039,Retoucherie de Manuela,511,"Glta. Canteros, s/n"
4379,Colmenar viejo,40.6587726,-3.7659722,17039,Tienda de ropa de mujer,516,"Calle San Sebastián, 13"
4380,Colmenar viejo,40.6587726,-3.7659722,17039,Nimoc,557,"Calle de San Sebastián, 40"
4381,Colmenar viejo,40.6587726,-3.7659722,17039,OroCash,713,"Calle de San Sebastián, 78"
